src_id,dst_id
17639,18676
199524,202365
137794,23844
197524,41327
40414,46868
198507,209146
41327,62887
8551,9038
32513,600
264847,27696
262550,270735
138502,6939
197985,24785
16814,266660
1299,60098
263139,53062
34019,58243
138649,58689
53444,6461
17639,3856
11351,25915
139646,3491
198726,61218
23815,63199
52251,52426
199571,8218
13307,43967
59829,6939
198073,49420
3356,3592
11071,131477
15830,43100
45320,7713
265263,26615
13768,398362
174,212153
268028,271092
15830,39202
42228,50304
28317,395880
266201,60068
12779,24723
27678,28377
13030,34772
14907,23028
35280,8047
206492,8758
13194,198622
14687,7015
174,54839
138076,4800
267249,53195
12722,41327
133872,9658
57838,8426
50958,6820
53586,6939
201789,57344
33293,7018
3356,54676
14907,53597
140726,56006
13354,26405
22992,5089
9318,9522
13030,766
16276,2914
38536,4755
270376,271208
4766,6762
174,200612
145596,38255
15645,50392
64496,8251
4826,9848
12257,702
17639,24203
63303,701
16191,34606
61149,8220
38026,63984
25031,3303
51581,8717
174,59455
328474,37349
19108,31859
22530,7018
21574,268480
174,44371
29396,60941
16722,174
35598,62241
12779,21409
208693,2914
132602,37989
262740,268499
29076,48166
201786,49673
23137,3549
207923,29119
35280,7342
396998,58299
12301,203137
12389,60375
22652,44814
34854,51343
13541,3356
112,50304
33652,393941
28545,28549
1299,61378
262355,52680
35280,4229
212708,3333
43930,5511
3215,51870
174,32393
32621,397326
12713,4637
138973,64073
146232,38255
3216,5416
25956,40799
29505,34019
40795,7018
8717,8880
268689,270429
142807,38255
131293,138906
6327,812
24880,34347
3491,64078
2914,6315
197952,2854
205837,25184
3255,8461
174,394127
135386,9381
267613,52901
48727,62081
30997,328303
12307,9002
3209,9002
37989,4775
52551,56655
202598,50309
32895,7018
32308,6939
205190,206557
23734,9009
31133,34901
145895,38255
3356,4298
20473,210576
144516,38255
3356,397635
12956,63648
10122,35280
18777,22645
202365,64457
20559,20562
24961,29050
19429,272084
18659,{18594}
60259,62199
52866,52893
266034,3356
1299,41412
144071,38255
34966,35710
11664,265859
174,212263
25717,9989
53246,61832
20969,6939
33353,34019
11317,2698
44570,6939
19108,6939
34019,48927
20001,395116
142651,38255
47764,5511
133388,4755
212420,49835
174,22040
36985,37100
138096,23947
22773,63146
30844,328618
3216,5564
11648,7725
212196,35708
146247,38255
174,19840
10881,28193
200044,42861
134021,135170
58321,6939
37474,715
24028,38001
141990,38193
25721,6461
12322,15830
6939,9137
266009,6939
210021,210413
327849,37100
17676,24289
22034,33491
262740,269638
1547,8732
20436,7029
10796,33283
209596,58224
137150,55410
135354,7473
198610,50509
30638,393457
2562,7018
14840,26118
1239,28792
19689,41327
29632,4775
35332,8455
3786,38424
135666,38740
10193,9848
208028,8220
56048,59011
25091,25375
12714,49673
28910,56655
28161,53136
132098,24492
204880,57463
14230,20205
23889,48362
11708,4455
29075,51630
55805,65510
3356,399053
174,205697
2764,7575
12389,72
212568,44103
36182,9002
205820,60591
28875,9002
204540,204573
208776,8953
21574,30781
209,394528
137367,139958
270600,6939
28773,43301
1239,49505
264293,269159
10367,29994
15605,8265
196922,35710
202847,3320
22343,3356
140711,58717
22634,49544
200355,25512
37721,766
30781,8462
269075,60503
19523,55017
14330,3356
132847,64073
25549,49673
210728,37721
35280,39384
43797,56557
136897,9930
12357,204643
13768,397562
14840,268146
14586,29838
19016,6461
1103,55685
21312,51972
262713,271387
134963,17984
212856,49134
201168,48517
13030,35228
3605,6939
136786,63998
16751,8220
27630,393235
16584,213073
263754,267686
270275,8167
210881,35708
1103,64114
52178,8788
2635,30844
36224,9930
20001,54159
147157,17995
24334,9930
212793,44103
133077,6939
2614,39533
17511,55720
21485,45036
210633,35708
212063,60976
11376,174
1221,45852
20850,3326
58057,61317
201080,37721
204152,208570
267909,3356
16373,3352
196860,28907
28329,52547
139225,17639
35280,57099
6066,701
266583,34019
45732,4800
7481,9244
213184,8220
270820,52893
38411,9318
209400,35710
136027,58717
16019,205400
207869,42473
197220,6939
43483,8708
57091,6939
131477,137409
42861,44267
25189,6939
201307,6939
41090,50628
212625,6939
131769,141655
50304,9498
12857,48858
15994,29647
209389,35661
3356,400113
11960,60725
28293,28321
14360,6461
12025,22716
22418,34549
196731,42184
12353,49941
207740,44103
132585,4515
20495,48858
3257,55002
17451,1764
36031,40286
263456,267256
20896,3356
198507,53589
202365,56911
11744,3741
28263,53158
34549,43284
263363,28255
142302,45814
16097,58243
213035,50629
202085,210175
13150,4755
15694,58299
20681,30844
3257,61215
24245,4637
198507,33891
1239,203507
25795,395460
262589,263328
174,49353
208091,41327
32256,3257
16246,44070
53356,8674
200729,211765
6939,9351
17639,17955
3216,57512
17639,63949
22822,3356
132620,4826
3549,6118
201701,58057
1103,37678
22363,50300
17639,6663
34549,9269
3257,396949
34368,44103
25478,58095
266931,268216
22509,7385
12779,29624
201811,41327
266625,35280
14244,37721
140670,4826
33059,3361
271543,28642
40547,7018
39356,7575
20485,50741
48918,56863
12843,48858
138386,7545
12552,57131
53985,6461
136907,34854
25159,57645
270487,52559
3356,46127
37914,7502
134146,134572
42343,47605
201401,6830
48930,8708
20042,7459
1299,35437
135330,4515
56910,8396
37721,40676
1299,197075
38395,4766
48362,50010
42184,48858
10282,9304
35598,57085
46919,7018
270771,53013
3255,50861
19108,32927
41231,6939
17766,24115
48362,9318
3356,395528
27281,6461
210951,48646
397934,7018
138875,4761
45984,4766
48024,9304
45498,9304
268370,28598
17840,3786
26447,6461
25955,7381
19711,37721
1299,57996
15599,6939
11427,55103
4826,62955
25692,36236
1103,29028
11432,271075
2018,42861
137935,58717
13367,25694
208431,35710
32505,397709
3255,35409
18692,9304
35280,53732
206849,51559
204543,58057
48362,49823
24768,37721
11796,55133
39020,41327
21548,27280
45009,50628
397514,6453
44600,50629
39735,49673
13237,50300
12605,1299
17682,23815
397061,5650
3257,394620
12301,49944
51904,9002
30781,33920
263856,52757
39704,42152
43139,48019
12578,39675
35280,39737
12163,3356
1299,30953
28917,29226
3257,33445
2027,210683
21315,29632
202238,9145
1299,28889
207730,8447
20686,48858
3216,33991
263347,270737
213281,6939
57324,59588
28917,39067
205389,34549
17639,199939
4761,55674
37100,5713
263834,7303
26122,3549
12735,212757
136881,4800
142930,38255
3356,46416
4637,63949
131310,9930
32098,8674
395776,9318
25946,6939
15672,57512
31673,3333
21859,3333
3786,9316
201054,51863
196741,3326
33925,8708
10075,64018
15694,24961
27026,30067
203443,3223
269314,28359
22343,32787
38561,6939
47787,50304
15830,8741
58910,9930
212983,57821
31930,376
1299,201731
22825,46887
24961,25455
18106,35710
205638,25478
54239,7018
210669,21497
263432,266187
48096,51593
45526,9498
263468,263592
24787,31133
132912,4648
33891,56719
62640,7029
272203,7195
198507,50370
198830,3269
201776,8381
5403,6939
29169,6939
40300,50837
200574,49420
47430,59796
199110,44267
12349,702
212351,34019
2484,34549
20559,29632
3216,45899
39843,8359
39039,6939
28604,6762
13354,395434
131958,6939
56655,8449
3549,52256
269090,272191
206181,44257
205185,3257
12200,16805
204469,43561
16735,263567
135069,4648
174,200185
34223,9049
44295,9304
24785,35220
15202,6461
48024,49304
19054,6939
265379,6939
27330,33723
196621,48362
397651,399928
54303,8220
39501,42337
18117,64073
48858,56704
265207,53062
57618,8767
20278,394437
20473,210810
201285,20485
197235,42996
266094,271549
3257,4565
27495,702
137198,4621
43842,8551
262296,266283
21317,5606
264712,7049
44600,59939
25227,62108
198102,6762
48614,49673
199483,50304
41537,8953
267325,35280
30781,59395
207839,25159
3257,40578
203072,39392
27009,33667
398810,53667
267577,53163
201791,42861
42156,60140
328735,37271
14981,7018
135409,136888
31425,3216
197133,61236
12762,8447
11511,7029
15830,57583
271508,6939
34549,63399
3333,54825
196624,50629
37282,37472
12406,28737
29396,48362
51184,58299
132685,174
2119,34177
210348,64661
198507,60572
18669,33652
32780,64245
3216,9120
44684,8075
40490,8455
174,38008
137265,17557
213050,6939
14537,56655
37989,38182
10310,38001
266357,35280
206628,207071
204593,3302
197086,8717
212275,3216
1299,29550
60481,8220
139866,7586
30170,33348
197307,50629
15830,29404
143078,38255
141510,18002
35280,48646
31898,38001
30038,33891
266516,268290
12874,57144
268819,269340
21896,4181
22097,3908
199947,9002
18001,56655
266242,28202
50643,57455
35104,51192
35819,48237
146168,38255
12678,50629
53356,54133
4651,56662
397400,701
14907,7575
12082,46887
17639,48362
12491,9002
209808,62240
328748,9002
10011,38001
2688,36032
30680,3356
11086,8220
200596,3549
201750,47605
3356,398173
138915,45629
41495,4455
11237,3549
35921,5650
35653,8751
58057,60255
58057,8953
13335,25091
206096,3356
20473,211622
11427,393873
50300,51809
16347,4657
34347,41606
59045,9304
137491,137572
12956,27951
11014,27983
101,47065
140936,59947
262589,271838
24891,34984
4455,6939
34739,47379
22338,6461
50304,62166
10075,149309
1239,30764
30781,8426
12440,30844
147307,58629
33353,58057
1273,23167
31133,59917
12389,49886
1842,22335
200406,43754
30781,8304
31163,51125
210224,21056
2603,3308
135895,6939
7522,9618
31025,8674
209455,5483
43140,48858
29838,63190
20080,5786
13030,8816
198269,201053
267056,35280
35280,44444
24459,64073
137735,58563
207701,211987
31250,34569
204639,24770
17639,38753
37721,8565
18568,19151
60155,62129
264510,271517
32097,40627
198507,47127
35205,56662
33363,46123
204238,3216
271618,28186
48362,9381
50628,59689
206970,8881
43422,5089
44708,702
25061,58057
42000,60068
25108,4657
2118,2578
58074,6663
53001,53062
58369,7713
1103,20562
3327,8359
1103,35826
174,396477
211827,50673
138582,55492
36279,7016
65302,7713
17494,45326
197446,2588
35371,5606
55656,7713
264991,266273
13335,9304
42714,43022
12085,32567
199995,39431
20712,50304
207995,48362
3356,393641
16019,56821
22652,266925
137449,58717
15169,202297
198056,9049
3320,60307
196925,48362
262993,53171
12779,14630
35295,48287
137607,45117
30857,35753
149325,38758
12779,28760
266229,266302
24641,24971
4637,48362
13150,2119
199990,2116
56182,9652
51341,56655
18403,63765
145687,38255
16019,33891
149664,4761
141731,147033
15997,213340
16238,174
207221,49420
1221,137234
1403,46320
29208,9002
22927,265659
263424,53224
206645,8262
174,20969
11172,23520
134810,63701
400417,5056
15589,50304
265283,52689
4637,8530
12318,8218
50620,50628
138331,24130
58292,9002
13576,6461
29721,6461
272432,52925
26677,29773
263578,264556
139091,17621
2116,49586
61963,8455
51107,8764
2119,56647
50628,9002
210036,48858
44050,45054
1239,35179
139457,55701
34549,46562
1299,203744
174,20764
212995,7489
202950,3269
203766,29226
10204,38561
34549,5631
3303,35610
174,394661
31133,48370
3549,39957
262909,52947
1239,15691
15694,41097
3356,63111
12654,50673
3661,4635
394065,852
2914,34555
48102,51178
39063,41327
24961,44735
144955,38255
200651,50673
29844,6939
2607,5578
138588,702
46616,6939
208884,6939
33660,394185
47217,57463
328829,37721
20932,35710
12445,28831
133475,24364
10310,36646
53973,701
35710,5578
15440,56413
266601,53062
37613,58057
35280,45352
134819,55824
61890,6939
174,212313
25441,3257
16276,6453
34393,41327
263793,263815
48133,5578
269367,52720
133840,141074
17585,9950
26673,33491
34019,42156
12129,21527
133444,24218
45352,4657
3067,6939
198392,21050
3744,37447
135142,18400
328164,60171
20764,31200
13237,30377
269673,6939
11763,26554
270782,27693
31319,6939
14297,2110
20144,4826
45437,4844
1103,211501
24633,43531
29141,6939
48362,58057
3356,395982
262761,270567
197482,29226
1239,59649
200797,209509
24961,31319
43148,57149
139057,38001
210623,58057
24296,24572
3356,53978
19848,852
134885,17762
142077,38272
4800,59142
7562,7623
31500,60470
270376,53087
10655,209
327923,328474
2828,5069
4809,9318
20485,44408
12389,61052
3786,9773
145753,38255
14840,267255
21608,3356
5578,60416
10099,9957
3356,44902
263864,53085
27008,32097
3216,42
31500,47914
15342,63242
262382,28330
58057,8529
204122,24634
25198,4657
210847,3257
397202,7342
262150,7303
22498,3356
146661,4538
54004,5719
26159,701
137061,3758
2152,31764
13886,3356
28598,53133
48544,6939
19016,35280
143800,38255
3356,40207
30781,37662
1267,213096
30844,6876
15111,20115
45352,56109
13335,22502
134201,137491
135652,3491
198838,8374
24599,47470
3216,34968
141536,9498
17666,45458
25668,6939
134749,59362
143584,38255
201029,204679
23872,4755
44684,6939
54201,701
39572,41095
53233,61832
211731,29504
12400,57259
6461,8732
25091,58326
209728,21487
14626,7018
328333,65046
135292,35280
202297,57463
131931,2516
24875,29632
3356,42722
36937,37302
30132,3216
212189,48096
559,58299
139512,9829
262622,52579
198036,41327
206511,8717
23175,35280
15954,64496
53342,6327
12741,51032
37105,37662
16629,17126
30730,5617
3549,63066
3549,64113
302,4557
2914,54876
3356,395290
19711,50673
24785,61329
203550,29504
37721,393565
36868,37721
26038,32097
267029,270581
202498,20764
268985,271559
264852,7303
174,200072
262807,270916
30036,398484
12414,202365
41327,42893
12541,44127
265968,35280
198913,3320
3356,50533
269376,6939
12789,702
398152,8966
20559,56655
20764,30877
13170,50304
17639,5539
11058,269834
328315,328474
202365,38965
174,196773
263032,267613
203649,34549
35598,42569
30781,50782
211876,57821
16625,6762
3549,63118
398425,852
28244,61793
198290,56662
269517,271123
201283,4657
25428,50304
212508,49505
15830,2686
26231,6939
3491,8781
265061,267956
5091,7474
270852,28186
17639,25369
45663,9498
209141,49063
199995,34854
266581,52965
33667,395976
19063,7018
19754,6939
267354,269266
11432,271048
31545,34779
27471,7385
174,48804
24482,37989
42643,49102
48858,50567
33239,46887
206175,719
19257,393294
35280,58453
262498,7738
210725,29226
132399,7473
13030,51333
212864,34854
26402,4927
34549,62874
212508,8445
268283,270652
15830,39356
25091,25358
131497,4808
25279,37721
16110,6939
31287,41327
31399,3356
3257,49761
174,27516
16086,9002
17054,54468
42831,50304
197709,49420
269439,6939
25978,46887
134841,58682
57271,57724
140330,140336
35710,58299
266949,28258
1299,15935
29632,35761
48035,51034
12779,30781
207811,208293
48362,60280
6856,6939
1267,41734
34019,6876
205063,41327
11427,40615
47438,56655
10282,12859
133421,134797
196913,34347
42739,50304
56456,6939
64313,9002
35280,55805
201791,43366
1299,58682
146701,4538
13536,398086
3320,38056
11387,7029
22843,3356
1239,29006
174,37468
10834,263226
3216,42527
27281,35280
205776,50607
207811,50629
264484,28343
196890,49420
10934,7018
263444,263641
4837,59022
25289,32787
24631,43135
174,262605
143917,38255
15141,2856
11207,11383
37721,5404
262589,269755
207128,29196
11831,577
112,49420
61348,8953
13821,36086
1484,1541
200726,6898
38034,7470
263124,264591
263260,52554
20890,8220
143819,38255
398577,6461
3112,40732
49106,9049
2642,3356
13786,21574
25291,3320
12741,28732
264409,7048
45241,9498
47400,49434
174,18880
31727,8714
264868,267018
137868,17806
211722,58057
12252,28102
135451,55701
3356,6830
17984,7473
199752,43350
268029,61724
198507,41653
12389,64461
34854,4761
211583,43754
24723,49420
199599,205963
26996,549
29091,328128
210925,211509
12254,2828
47886,48972
29504,42908
4766,55620
20764,31025
210326,2914
2914,59778
21334,24991
134116,140073
20115,399919
31807,58057
4826,8092
21013,6939
48667,9002
18431,38809
34854,63199
6366,6939
21161,48362
12350,25091
174,26076
34066,50304
12874,209076
16276,34347
57164,63279
3292,35033
15830,37100
32699,4459
42861,50716
33662,36538
1273,49846
144617,38255
21413,31723
12360,15830
12748,34019
265358,270539
12969,42861
2497,2526
1239,43542
26257,33154
20764,60162
12779,212271
209419,35708
200462,5511
17819,30103
205813,41327
2516,7522
43350,60117
262478,52925
204264,6939
43142,6939
198507,37721
31133,42437
37721,51333
11397,7018
10796,33629
3216,50241
17483,45820
18877,54825
16406,19780
18734,265541
36432,40913
4809,9381
15703,48362
201372,24785
20485,59881
213063,34347
30103,34927
42446,6939
27521,3356
139495,9730
35432,59655
38566,58465
25154,49420
31383,34854
23889,4826
20764,35807
197768,25549
32787,9304
143508,38255
212568,49134
30619,36969
137018,58715
4200001130,4227001458
18747,266797
208307,51055
136737,4621
137361,4800
18451,46300
198507,59414
2914,45530
35709,48858
4637,50314
18734,278
269069,61745
209833,29632
141261,4755
1299,30513
47541,56655
35280,59545
11096,398551
16417,6939
3257,393241
6939,8896
3549,395618
29140,48362
22587,701
14334,20115
209458,31133
33965,59647
29278,49857
197133,33891
266269,271473
50075,6461
12389,8774
145834,38255
131775,149377
30844,44034
211713,41327
30844,5390
144541,38255
328598,6939
58682,9832
13000,49001
35280,6614
266935,52541
12348,49735
132280,136393
149676,7713
29838,35179
3216,41480
29208,3257
30844,35311
1299,8495
5006,55153
206479,57821
16347,3333
23576,3257
12357,205241
54968,6939
20473,3366
209,26326
174,394233
145871,38255
59605,60140
174,42004
12389,17685
211722,41051
29632,31025
144522,38255
27434,3356
14840,266003
200899,34854
37271,37520
14543,2914
263452,4230
22838,3356
32787,4199
3320,61381
42773,49673
133615,135121
201531,57463
34224,49882
174,55243
17315,6461
24012,3491
395500,7018
4635,55818
37282,37373
327693,328651
3201,8437
14840,264562
12859,48641
35193,6939
138562,4764
50300,8038
44489,57287
19972,3549
3549,61789
262300,3356
17378,30354
200700,30844
147180,58682
262516,3356
13959,265534
17494,30844
38298,7594
20650,6774
14061,9304
15830,205917
1239,199481
174,397412
39762,50581
71,7430
209650,29632
45170,45274
57456,60029
5511,8554
11174,7018
41790,49420
34939,57695
29535,59472
15113,24989
48362,8339
2152,23483
135307,9304
11336,32787
141471,7545
134877,142492
35167,8220
52531,52612
12741,49564
1239,47089
264702,28145
35585,49420
49033,6939
38001,7660
12741,34845
12679,25227
270353,272547
12741,49047
11432,28143
35313,48362
3333,57344
22652,395309
134852,9730
16086,29093
14907,26989
49420,60816
198507,39905
56694,6939
53356,53758
146212,38255
205668,34019
41166,6846
55333,9498
264635,265811
48362,8732
139850,58717
145534,38255
20473,62579
206678,25454
136753,7575
27632,3356
20473,210715
48858,62331
17088,48362
174,397553
41327,62146
23947,63879
54825,56655
263146,269159
1299,61323
30844,327692
202921,39392
266152,268284
12257,36992
1267,30781
12874,48362
10075,142627
268848,53181
3327,49102
1239,7345
34019,44034
14445,213035
132876,7473
62162,8708
196983,58177
34019,5390
34171,8220
31834,40851
21508,394058
2914,715
13733,23498
29283,9304
24940,7473
262775,6939
200845,50977
1878,1880
197901,35297
13760,397043
19830,3356
136168,17639
135341,138509
50405,6830
3356,55136
48413,61317
24875,56655
34019,35311
140896,6939
34984,49126
174,54921
8565,9002
35661,50142
198944,31027
395605,6461
35142,8551
4657,62713
20485,51771
198975,42673
134146,141427
62693,6461
2119,6453
12494,48858
266457,267974
207778,43350
135517,58715
48078,6939
32802,7015
264044,26615
266233,267965
199204,30844
3700,6939
35710,51375
264767,52361
28917,34927
213381,3216
15659,56655
33668,54267
15547,50628
132132,132203
17344,54004
206499,41767
203851,50300
26478,54004
12741,198777
42830,49420
203779,2603
327984,328763
38873,9293
13335,139242
12400,43514
15830,205689
39279,6939
50121,9002
328732,37721
20207,267897
42394,59947
205530,33891
264668,269761
24514,45808
22611,3257
17639,208766
1836,205067
3327,58299
11708,30286
203536,30781
20655,39191
18403,55324
264568,270527
12714,57363
31250,57344
31859,6939
132872,135523
15605,30781
1403,40788
1828,3333
132690,4657
52540,61745
198534,6830
264075,268614
198871,6739
210973,8245
22317,33651
11924,7575
200044,52016
17044,33668
24661,3549
32020,33576
30038,37721
12912,204009
136090,56258
269077,4230
200543,5617
135688,9730
47324,8990
35910,7018
265606,56911
36874,37199
269513,53062
44217,59796
8365,8732
3326,56600
174,204414
13346,26554
16397,264094
36916,37680
198932,9049
3216,39107
49576,8220
12779,60868
16086,211135
137991,37721
267657,271387
263992,61589
206768,8495
267624,52551
1820,6461
201106,852
3215,50664
12956,7713
30741,39405
207291,24645
198610,9002
133187,45177
56655,8369
36086,62831
13335,15695
33891,39328
268874,270340
19024,26897
197617,35280
136106,141130
204376,50607
1239,43065
212552,60068
20940,45629
39444,6461
16323,20764
206652,49134
25198,3333
1103,16509
25899,32582
206264,6453
16626,7226
11342,15290
2152,7960
137016,24516
271267,4230
31323,8915
44684,8315
174,394011
42245,62339
262815,269096
134790,24323
394839,701
174,37529
1764,29287
204923,6939
25400,8478
14041,65
11676,7018
12912,197600
137472,9790
10214,4608
144248,38255
397373,40676
208144,35805
201088,34123
12786,3257
2119,36236
200023,58057
24151,31529
203600,29119
209848,33965
197071,58299
5588,6855
45899,4657
55195,9002
146734,4538
15600,48858
11805,53356
197944,56635
2914,44152
135596,21859
29397,8220
42346,58057
18522,7018
24482,44684
135423,23764
11291,174
205493,47902
30844,9605
1103,56655
18214,262199
262401,263104
62272,8732
55343,9299
139589,399866
24482,50629
5418,6939
203744,205913
137693,140509
271915,6939
200005,20940
14745,47018
293,50
3549,52456
17012,4637
132667,4761
29982,32787
174,203180
12880,48147
3257,53667
3257,394354
138536,38026
1764,47186
196749,206299
11351,20330
12924,29680
140156,9498
11830,6762
34549,57695
208567,208627
56283,9583
30844,41041
23410,54004
199846,49420
198682,37721
197729,24785
198193,34927
12637,13030
134057,18101
206720,7473
33490,395141
3356,395174
10466,174
25933,269319
20940,2603
12956,39855
20485,47533
141624,7713
1103,213054
12779,39560
24521,38501
271807,6471
18718,9583
201283,3333
18403,48362
42861,5568
135391,34019
17639,8839
16417,22911
49981,9558
50629,60924
213236,34854
11437,174
48362,9063
12306,12822
29667,41313
21341,24631
4837,6762
13094,41327
400000,7018
19244,396966
19114,23031
137418,9299
26558,7922
58879,6939
6831,6939
1239,52075
24028,65535
3257,63213
17054,396112
395436,6079
15830,47531
263779,266717
13649,397572
49367,8660
44103,49033
13135,9211
49673,51892
206844,8240
17639,4826
30988,37721
201333,24961
174,54247
15694,31129
24115,55707
10099,55303
12531,35710
19551,44684
37091,8452
1103,208802
138745,45820
49420,51589
212508,28676
201493,20804
39211,8708
136261,2687
15830,56990
17054,398245
19551,50629
31059,34549
174,8685
202818,5511
133707,9498
3269,41169
34549,8757
48553,8220
59739,702
139317,140506
15100,25615
22773,8092
35710,42459
13030,53636
12714,50304
174,54732
30844,34309
141761,4766
34549,43341
174,23088
12355,48362
3356,62417
6461,7473
264207,35280
8484,9002
15943,174
17944,2497
142716,38255
54113,58299
34971,59919
19048,7018
133225,4755
6939,714
15960,50629
394354,9002
48362,8926
42567,44684
143812,38255
131476,4826
41327,49478
25400,42022
328356,37358
206499,210529
174,56550
34927,63293
42567,50629
25374,3356
55807,9293
30844,6057
37721,47806
1299,7181
45899,56141
27673,8151
12338,212536
174,212536
205978,44964
10429,11271
197071,24961
22773,395397
15830,57537
21547,36787
37451,37548
25592,3216
13876,400097
16030,3356
211577,51178
36351,58299
133995,4755
15830,38082
34019,9605
12779,55256
264568,271369
12676,30781
328474,328505
3257,33016
174,19993
197936,49102
51074,62039
21409,37721
3216,786
22773,54710
265684,6939
135069,58423
1221,132896
9318,9853
55354,7575
200596,6939
22995,852
34224,8880
44103,57883
31133,59424
201838,44684
45474,45599
20792,30844
135668,17559
48683,58032
199995,57049
37721,54113
266067,28359
55779,9583
131219,4761
12389,49241
3356,394973
21859,8359
262589,8757
201838,50629
327852,36909
12883,4657
14460,174
1299,16353
41529,42093
201500,43160
206812,59796
199332,49544
63442,6461
24115,4844
17903,8220
133771,3491
26496,37271
11164,2381
1764,8445
51043,7575
267432,271555
24109,9299
139655,9911
201858,3216
137692,4134
35280,8447
132405,4826
145196,38255
264883,265442
138678,7707
30844,50533
15830,29691
4637,4826
18734,28535
270854,61832
36926,37303
37429,37545
25358,50370
133050,56038
16711,701
1299,60695
136907,38001
30844,37358
396850,54794
29838,64213
137067,59239
36861,54004
262187,272150
16405,7018
12491,30844
3491,7979
20055,47101
136972,38195
198910,49420
49067,9121
35280,44746
262713,266030
44435,8551
302,3356
201843,37721
33182,53055
10075,58656
3356,54024
266525,270260
22302,2914
210331,61400
10951,20001
211609,48858
29632,44684
34442,50629
209,21557
22773,40077
262413,6939
1680,44669
269104,61832
3491,55536
18438,8220
28917,43110
199147,29414
199372,8447
50095,50607
46919,701
29504,35369
41327,47764
209,22607
262543,262907
34019,34309
3356,40460
11492,11976
35710,41275
12334,203292
35710,41998
397934,701
136749,55720
2165,71
198399,24961
199966,9002
13335,142269
26143,3356
14766,2856
31554,40975
17017,35280
262907,267996
3257,395923
206528,35104
327774,37084
49420,49532
136592,38256
10417,271354
30517,40200
15802,208800
208722,33891
13335,262589
13056,203533
138647,9304
33684,7018
15830,206295
12762,47251
13367,397840
13194,61053
20546,56662
17415,18041
57700,8492
137085,137653
21604,46887
3356,53736
62068,6939
135069,17492
2914,55850
142379,38496
50300,51159
11115,33668
11271,28613
2603,30798
32787,62481
202095,8220
14637,3549
1746,33660
40015,46373
1239,15685
714,852
14234,19422
12389,203725
35710,55818
3356,396203
35710,47869
12859,44814
268765,28244
397016,40328
142336,7713
33891,58115
10594,15177
43205,58299
197133,44530
41327,44391
272526,35280
42628,8470
394144,58057
32097,7752
268009,268659
26801,32554
205638,31133
201146,42708
137490,38230
3303,47680
3257,396442
137295,55685
3329,6762
205668,58057
199995,34019
3741,37639
200342,49544
263805,264668
30781,6461
20473,25820
10490,11164
12470,37721
7018,8161
1764,2914
32787,4844
62254,719
205714,34594
328818,37100
10466,41327
23240,3356
199284,6939
14875,15290
132604,24323
3662,6939
1403,36218
174,44646
35753,49610
132132,7552
3356,6434
265680,266842
134344,9498
17819,40313
211142,49353
34019,50533
40999,4657
42473,60592
16290,57463
209835,29119
212864,34019
27008,395378
39811,47375
198227,29632
145857,38255
20001,22883
1257,50877
269723,52564
3399,6939
327692,327783
30844,327776
198507,28855
174,31103
29208,30844
136255,137431
48213,6939
174,43160
201933,3223
11166,2914
32934,33891
23576,30844
15830,199713
34746,50304
198975,5617
136325,45820
20413,62718
15502,202148
394437,62867
3356,394866
198968,35699
27575,7018
15290,40934
393460,6939
11995,4600
198507,43625
46052,4761
41327,51269
41327,8953
17886,55818
56704,58057
12298,5400
196765,30781
35355,47223
13335,46362
60602,6939
20804,24756
13830,393737
12389,44391
33071,4826
203421,50300
10029,9498
47321,50629
1299,14080
10798,29614
15633,3352
8331,9130
112,29504
16625,55836
29014,6939
35348,6939
41247,6939
13516,4181
29838,34347
31576,6453
47542,9002
263626,266200
24600,3215
26423,7018
48237,6453
31126,42020
12302,52202
44306,62182
12328,44124
1299,208855
12389,43208
3356,36873
14840,262815
17837,3786
1103,49127
20562,212424
39386,56655
3216,42455
45899,56155
262146,52468
19556,7018
17145,174
1299,38880
50629,8400
34442,50300
210697,30456
138105,7713
3356,394724
1221,56105
196904,3356
1239,210728
33891,8680
11796,394147
1403,54994
14840,270290
3216,47852
3363,45474
133382,24516
3549,62964
48220,56655
45349,6939
174,7835
12779,9115
61054,6830
23028,8714
60725,8657
17819,4725
395309,6939
61744,6939
205845,35280
17229,26051
209072,44103
210874,9002
35280,35998
204912,34984
137409,3333
44684,8330
25091,58115
146393,38255
30844,57724
174,54312
15303,33491
202313,6939
12741,24929
143515,38255
16814,27898
263946,6939
132876,58913
42831,61231
55193,6939
198507,23889
205584,8220
17244,32440
201147,3216
10668,6461
12956,7922
3257,396073
266409,272558
12942,174
28170,7738
16185,2116
8412,8596
16019,52115
213346,58057
140056,140320
54503,6939
13480,7820
145280,38255
3462,50300
19445,5693
12302,45035
202276,3356
34549,56329
202086,29649
34190,6849
146576,38255
29695,30950
209462,42337
28682,5603
31431,5617
394823,6461
203063,42313
328038,328057
32461,7018
11170,32614
16344,202365
45474,4637
11537,23864
33771,8966
266563,61857
7018,7922
26803,4826
201999,60976
30781,60169
210543,8447
137324,17922
207654,57821
24961,51167
1798,34927
13781,3356
31133,47441
3215,60697
3267,6461
13237,17639
37677,50293
30830,35467
11014,271800
266938,52808
33650,395974
15830,207013
5511,8220
15576,47617
212508,36236
204982,206499
50629,8365
12085,13798
137120,9730
42739,49420
212144,60068
17990,4635
37100,37618
44882,6939
17676,25627
31383,34019
51024,5606
174,198772
143456,38255
20799,50300
208664,9198
47074,7018
3356,62944
29314,6939
